,Name,2G,3G,4G,5G,Announced,Released,Dimension,Weight,Build,Sim,Body(Other),Display Type,Display Size,Resolution,Display Protection,Display(Other),OS,Chipset,CPU,GPU,Memory(External),Memory(Internal),Main Camera,Main Camera(Features),Main Camera(Video),Front Camera,Front Camera(Features),Front Camera(Video),Speker,Headphone Jack,WiFi,Bluetooth,GPS,NFC,Radio,USB,Sensors,Battery Type,Charging,Battery Talktime,Colors,Models,SAR,SAR EU,Price,Benchmark Results,Battery Test,Popularity,Rating
54,Asus Zenfone 4 Max ZC554KL,True,True,True,False,"2017, July","Available. Released 2017, September",154 x 76.9 x 8.9 mm (6.06 x 3.03 x 0.35 in),181 g (6.38 oz),"Glass front (Gorilla Glass), aluminum back, aluminum frame",Nano-SIM + Nano-SIM,,S-IPS LCD,"5.5 inches, 83.4 cm2 (~70.4% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~267 ppi density)",Corning Gorilla Glass (unspecified version),,"Android 7 (Nougat), ZenUI 4",Qualcomm MSM8937 Snapdragon 430 (28 nm),Octa-core 1.4 GHz Cortex-A53,Adreno 505,microSDXC (dedicated slot),32GB 3GB RAM,"13 MP, f/2.0, 25mm (wide), AF__13 MP, f/2.0, 12mm, no AF","LED flash, HDR, panorama",1080p@30fps,"8 MP, f/2.2, 24mm (wide)",LED flash,,Yes,Yes,"Wi-Fi 802.11 b/g/n, Wi-Fi Direct","4.1, A2DP, LE","GPS, GLONASS, BDS",No,FM radio,"microUSB 2.0, OTG","Fingerprint (front-mounted), accelerometer, gyro, proximity, compass","Li-Po 5000 mAh, non-removable",10W wired__Reverse wired,,"Titanium Gray, Rose Pink, Sand Gold, Deepsea Black","X00ID, X00IS, X00HDA, ZC554KL",,,About 270 EUR,,,"3,110,838 hits",
55,Asus Zenpad Z8s ZT582KL,True,True,True,False,"2017, August","Available. Released 2017, August",204 x 133.9 x 6.9 mm (8.03 x 5.27 x 0.27 in),306 g (10.79 oz),"Glass front, aluminum back, aluminum frame",Nano-SIM,,S-IPS LCD,"7.9 inches, 193.3 cm2 (~70.8% screen-to-body ratio)","1536 x 2048 pixels, 4:3 ratio (~324 ppi density)",,,Android 7.0 (Nougat),Qualcomm MSM8976 Snapdragon 652 (28 nm),Octa-core (4x1.8 GHz Cortex-A72 & 4x1.2 GHz Cortex-A53),Adreno 510,microSDXC (dedicated slot),16GB 3GB RAM,"13 MP, f/2.0, AF",,1080p@30fps,5 MP,,,"Yes, with stereo speakers",Yes,"Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct","4.2, A2DP, LE, aptX","GPS, GLONASS",No,No,USB Type-C,"Accelerometer, gyro, proximity, compass","Li-Po 4680 mAh, non-removable (18 Wh)",,,Black,,1.19 W/kg (body) ,,About 210 EUR,,,"338,733 hits",
56,Asus Zenpad 3s 8.0 Z582KL,True,True,True,False,"2017, May","Available. Released 2017, November",6.9 mm thickness,-,,Micro-SIM,,IPS LCD,"7.9 inches, 193.3 cm2","1536 x 2048 pixels, 4:3 ratio (~324 ppi density)",,,Android 7.1 (Nougat),Qualcomm MSM8976 Snapdragon 652 (28 nm),Octa-core (4x1.8 GHz Cortex-A72 & 4x1.4 GHz Cortex-A53),Adreno 510,microSDXC (dedicated slot),"32GB 3GB RAM, 64GB 4GB RAM","13 MP, f/2.0, AF",,1080p@30fps,5 MP,,,"Yes, with stereo speakers",Yes,"Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct","4.1, A2DP, LE, aptX","GPS, GLONASS",No,No,USB Type-C,"Accelerometer, gyro, proximity, compass","Li-Ion 4680 mAh, non-removable (18 Wh)",,,Black,,,,About 250 EUR,,,"288,070 hits",
57,Asus Zenfone Go ZB552KL,True,True,True,False,"2017, May","Available. Released 2017, May",153.4 x 76.4 x 10.9 mm (6.04 x 3.01 x 0.43 in),168 g (5.93 oz),,"Dual SIM (Micro-SIM, dual stand-by)",,IPS LCD,"5.5 inches, 83.4 cm2 (~71.2% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~267 ppi density)",,,"Android 6 (Marshmallow), ZenUI 3",Qualcomm MSM8916 Snapdragon 410 (28 nm),Quad-core 1.2 GHz Cortex-A53,Adreno 306,microSDXC (dedicated slot),"16GB 2GB RAM, 32GB 2GB RAM","13 MP, f/2.0, AF","Dual-LED dual-tone flash, HDR, panorama",1080p@30fps,"5 MP, f/2.0, AF",,,Yes,Yes,"Wi-Fi 802.11 b/g/n, Wi-Fi Direct","4.0, A2DP, EDR","GPS, GLONASS, BDS",No,FM radio,microUSB 2.0,"Accelerometer, proximity, compass","Li-Ion 3000 mAh, non-removable",,Up to 16 h (3G),"Charcoal Black, Pearl White, Glamor Red, Sheer Gold, Glacier Gray, Silver Blue","X007D, X007DA",,,About 120 EUR,,,"542,464 hits",
58,Asus Zenfone Live ZB501KL,True,True,True,False,"2017, February","Available. Released 2017, March",141.2 x 71.7 x 8 mm (5.56 x 2.82 x 0.31 in),120 g (4.23 oz),"Glass front, aluminum back, aluminum frame",Nano-SIM + Nano-SIM,,IPS LCD,"5.0 inches, 68.9 cm2 (~68.1% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~294 ppi density)",,,"Android 6.0 (Marshmallow), ZenUI 3.5",Qualcomm MSM8916 Snapdragon 410 (28 nm),Quad-core 1.2 GHz Cortex-A53,Adreno 306,microSDXC (uses shared SIM slot),"16GB 2GB RAM, 32GB 2GB RAM","13 MP, f/2.0, AF","LED flash, panorama",1080p@30fps,"5 MP, f/2.2, 1.4µm, AF",LED falsh,,Yes,Yes,"Wi-Fi 802.11 b/g/n, Wi-Fi Direct","4.0, A2DP","GPS, GLONASS",No,FM radio,"microUSB 2.0, OTG","Accelerometer, proximity, compass","Li-Ion 2650 mAh, non-removable",,,"Shimmer Gold/Rose, Pink/Navy Black",A007,,,About 150 EUR,,,"2,650,810 hits",
59,Asus Zenfone 3s Max ZC521TL,True,True,True,False,"2017, January","Available. Released 2017, February",149.5 x 73.7 x 8.9 mm (5.89 x 2.90 x 0.35 in),175 g (5.22 oz),,Nano-SIM + Micro-SIM,,IPS LCD,"5.2 inches, 74.5 cm2 (~67.7% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~282 ppi density)",,,"Android 7 (Nougat), ZenUI 3",Mediatek MT6750 (28 nm),Octa-core (4x1.5 GHz Cortex-A53 & 4x1.0 GHz Cortex-A53),Mali-T860MP2,microSDXC (uses shared SIM slot),32GB 3GB RAM,"13 MP, f/2.0, AF","Dual-LED dual-tone flash, panorama, HDR",1080p@30fps,8 MP,,1080p@30fps,Yes,Yes,"Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct","4.0, A2DP, EDR","GPS, GLONASS, BDS",No,FM radio,"microUSB 2.0, OTG","Fingerprint (front-mounted), accelerometer, gyro, proximity, compass","Li-Po 5000 mAh, non-removable",Reverse wired,Up to 28 h (3G),"Gold, Black",X00GD,,,About 180 EUR,__GFXBench: 4.3fps (ES 3.1 onscreen),,"1,179,950 hits",
60,Asus Zenpad 3S 10 Z500KL,True,True,True,False,"2017, January","Available. Released 2017, January",242.3 x 164.2 x 6.8 mm (9.54 x 6.46 x 0.27 in),490 g (1.08 lb),,Nano-SIM + Nano-SIM,,IPS LCD,"9.7 inches, 291.4 cm2 (~73.2% screen-to-body ratio)","1536 x 2048 pixels, 4:3 ratio (~264 ppi density)",Oleophobic coating,,Android 6.0 (Marshmallow),Qualcomm MSM8956 Snapdragon 650,Hexa-core (4x1.4 GHz Cortex-A53 & 2x1.8 GHz Cortex-A72),Adreno 510,microSDXC (uses shared SIM slot),32GB 4GB RAM,"8 MP, AF","HDR, panorama",1080p@30fps,5 MP,,1080p@30fps,"Yes, with stereo speakers",Yes,"Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct","4.1, A2DP, LE, EDR, aptX","GPS, GLONASS",No,No,USB Type-C 2.0,"Accelerometer, gyro, proximity, compass","Li-Po 7800 mAh, non-removable (30 Wh)","18W wired, QC3",Up to 16 h (multimedia),"Silver, Grey",,,,About 350 EUR,,,"413,666 hits",
61,Asus Zenfone AR ZS571KL,True,True,True,False,"2017, January","Available. Released 2017, June",158.7 x 77.7 x 9 mm (6.25 x 3.06 x 0.35 in),170 g (6.00 oz),,Nano-SIM + Nano-SIM,,Super AMOLED,"5.7 inches, 89.6 cm2 (~72.6% screen-to-body ratio)","1440 x 2560 pixels, 16:9 ratio (~515 ppi density)",Corning Gorilla Glass 4,,"Android 7 (Nougat), ZenUI 3",Qualcomm MSM8996 Snapdragon 821 (14 nm),Quad-core (2x2.35 GHz Kryo & 2x1.6 GHz Kryo),Adreno 530,microSDXC (uses shared SIM slot),"64GB 6GB RAM, 128GB 6GB RAM, 256GB 8GB RAM","23 MP, f/2.0, 1/2.6"", 1.0µm, PDAF, 4-axis OIS, depth & motion tracking sensors","Dual-LED dual-tone flash, HDR, panorama","4K@24fps, 1080p@30fps","8 MP, f/2.0",,1080p@30fps,Yes,Yes,"Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct","4.2, A2DP, LE","GPS, GLONASS, BDS",No,FM radio,"USB Type-C 2.0, OTG","Fingerprint (front-mounted), accelerometer, gyro, proximity, compass, barometer","Li-Ion 3300 mAh, non-removable","18W wired, QC3, 60% in 39 min__7.5W reverse wired",,Black,"A002A, A002, V570KL, ZS571KL",,,About 370 EUR,,,"1,965,864 hits",
62,Asus Zenfone 3 Zoom ZE553KL,True,True,True,False,"2017, January","Available. Released 2017, February",154.3 x 77 x 8 mm (6.07 x 3.03 x 0.31 in),170 g (6.00 oz),,Nano-SIM + Nano-SIM,,AMOLED,"5.5 inches, 83.4 cm2 (~70.2% screen-to-body ratio)","1080 x 1920 pixels, 16:9 ratio (~401 ppi density)",Corning Gorilla Glass 5,,"Android 6.1 (Marshmallow), upgradable to Android 8 (Oreo), ZenUI 3",Qualcomm MSM8953 Snapdragon 625 (14 nm),Octa-core 2.0 GHz Cortex-A53,Adreno 506,microSDXC (uses shared SIM slot),"32GB 3GB RAM, 32GB 4GB RAM, 64GB 4GB RAM, 128GB 4GB RAM","12 MP, f/1.7, 25mm (wide), 1/2.55"", 1.4µm, dual pixel PDAF, 4-axis OIS__12 MP, f/2.8, 59mm (telephoto), AF, 2.3x optical zoom","Laser AF, Dual-LED dual-tone flash, panorama, HDR","4K@24fps, 1080p@30fps","13 MP, f/2.0, (wide), 1/3.1"", 1.12µm",,1080p@30fps,Yes,Yes,Wi-Fi 802.11 b/g/n,"4.2, A2DP, EDR, LE","GPS, GLONASS, BDS",No,FM radio,"USB Type-C 2.0, OTG","Fingerprint (rear-mounted), accelerometer, gyro, proximity, compass","Li-Ion 5000 mAh, non-removable",18W wired__2.5W reverse wired,,"Navy Black, Glacier Silver, Rose Gold","Z01HD, Z01HDA, ZE553KL",,,About 320 EUR,,,"2,127,027 hits",
63,Asus Zenfone Go ZB690KG,True,True,False,False,"2016, December","Available. Released 2016, December",188 x 101.4 x 8.9 mm (7.40 x 3.99 x 0.35 in),270 g (9.52 oz),,"Dual SIM (Micro-SIM, dual stand-by)",,IPS LCD,"6.9 inches, 134.0 cm2 (~70.3% screen-to-body ratio)","600 x 1024 pixels, 16:9 ratio (~172 ppi density)",,,Android 5.1 (Lollipop),,Quad-core,,microSDXC (dedicated slot),8GB 1GB RAM,"5 MP or 8 MP, f/2.0, AF","LED flash, HDR",1080p@30fps,2 MP,,,Yes,Yes,"Wi-Fi 802.11 b/g/n, hotspot","4.0, A2DP","GPS, GLONASS, BDS",No,No,microUSB 2.0,"Accelerometer, proximity, compass","Li-Ion 3480 mAh, non-removable",,Up to 20 h (3G),"Glacier Grey, Pearl White",L001,,,About 120 EUR,,,"537,865 hits",
64,Asus Zenpad 3 8.0 Z581KL,True,True,True,False,"2016, December. Released 2017, January",Discontinued,205.4 x 136.4 x 7.6 mm (8.09 x 5.37 x 0.30 in),320 g (11.29 oz),,Micro-SIM,,IPS LCD,"7.9 inches, 193.3 cm2 (~69.0% screen-to-body ratio)","1536 x 2048 pixels, 4:3 ratio (~324 ppi density)",,,Android 6.0 (Marshmallow),Qualcomm MSM8956 Snapdragon 650,Hexa-core (4x1.4 GHz Cortex-A53 & 2x1.8 GHz Cortex-A72),Adreno 510,microSDXC (dedicated slot),32GB 4GB RAM,8 MP,,1080p@30fps,2 MP,,,"Yes, with stereo speakers",Yes,"Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct","4.1, A2DP, LE, aptX","GPS, GLONASS",No,No,USB Type-C,"Accelerometer, gyro, proximity, compass","Li-Po 4680 mAh, non-removable (18 Wh)",,Up to 10 h (multimedia),Black,,,,About 280 EUR,,,"311,842 hits",
65,Asus Zenfone Go ZB500KL,True,True,True,False,"2016, October. Released 2016, October",Discontinued,143.7 x 70.9 x 11.3 mm (5.66 x 2.79 x 0.44 in),150 g (5.29 oz),"Glass front, plastic back, plastic frame",Hybrid Dual SIM (Dual stand-by),,IPS LCD,"5.0 inches, 68.9 cm2 (~67.6% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~294 ppi density)",,,Android 6.0 (Marshmallow),Qualcomm MSM8916 Snapdragon 410 (28 nm),Quad-core 1.0 GHz Cortex-A53,Adreno 306,microSDXC (uses shared SIM slot),16GB 2GB RAM,"13 MP, f/2.0, AF","LED flash, HDR, panorama",1080p@30fps,"5 MP, f/2.0, AF",,,Yes,Yes,"Wi-Fi 802.11 b/g/n, Wi-Fi Direct","4.0, A2DP, EDR","GPS, GLONASS",No,FM radio,microUSB 2.0,"Accelerometer, proximity, compass","Li-Ion 2600 mAh, removable",,Up to 9 h (3G),"Glacier Gray, Sheer Gold, Silver Blue, Glamour Red, Charcoal Black, Pearl White","X00AD, X00BD, X00ADC, ZB500KL, ZB500KG",,,About 130 EUR,,,"1,777,424 hits",
66,Asus Zenfone 3 Max ZC553KL,True,True,True,False,"2016, November. Released 2016, November",Discontinued,151.4 x 76.2 x 8.3 mm (5.96 x 3.00 x 0.33 in),175 g (6.17 oz),"Glass front, aluminum back, aluminum frame",Nano-SIM + Nano-SIM,,IPS LCD,"5.5 inches, 83.4 cm2 (~72.3% screen-to-body ratio)","1080 x 1920 pixels, 16:9 ratio (~401 ppi density)",Oleophobic coating,,"Android 6.0.1 (Marshmallow), upgradable to Android 8.1 (Oreo), ZenUI 4",Qualcomm MSM8937 Snapdragon 430 (28 nm),Octa-core 1.4 GHz Cortex-A53,Adreno 505,microSDXC (uses shared SIM slot),"32GB 2GB RAM, 32GB 3GB RAM, 32GB 4GB RAM","16 MP, f/2.0, 1/3.0"", PDAF","Laser AF, Dual-LED dual-tone flash, panorama, HDR",1080p@30fps,"8 MP, f/2.2",,,Yes,Yes,"Wi-Fi 802.11 b/g/n, Wi-Fi Direct","4.1, A2DP, LE","GPS, GLONASS, BDS",No,FM radio,"microUSB 2.0, OTG","Fingerprint (rear-mounted), accelerometer, gyro, proximity, compass","Li-Ion 4100 mAh, non-removable",18W wired__2.5W reverse wired,Up to 17 h (3G),"Titanium Gray, Glacier Silver, Rose Pink, Sand Gold","X00DDB, X00DDA, X00DD",,,About 190 EUR,__GFXBench: 2.4fps (ES 3.1 onscreen),,"3,090,363 hits",
67,Asus Zenfone 3 Deluxe 5.5 ZS550KL,True,True,True,False,"2016, October. Released 2016, October",Discontinued,151.5 x 76.7 x 7.8 mm (5.96 x 3.02 x 0.31 in),151 g (5.33 oz),,Nano-SIM + Micro-SIM,,IPS LCD,"5.5 inches, 83.4 cm2 (~71.8% screen-to-body ratio)","1080 x 1920 pixels, 16:9 ratio (~401 ppi density)",Corning Gorilla Glass 4,,"Android 6.1 (Marshmallow), upgradable to 7 (Nougat), ZenUI 3",Qualcomm MSM8953 Snapdragon 625 (14 nm),Octa-core 2.0 GHz Cortex-A53,Adreno 506,microSDXC (uses shared SIM slot),64GB 4GB RAM,"16 MP, f/2.0, PDAF, OIS","Laser AF, Dual-LED dual-tone flash, HDR, panorama",4K@30fps,"8 MP, f/2.0",,1080p@30fps,Yes,Yes,"Wi-Fi 802.11 a/b/g/n/ac, Wi-Fi Direct","4.2, A2DP, EDR, LE","GPS, GLONASS, BDS",Yes,FM radio,"USB Type-C 2.0, OTG","Fingerprint (rear-mounted), accelerometer, gyro, proximity, compass","Li-Ion 3000 mAh, non-removable","18W wired, QC3, 60% in 40 min",,Shimmer Gold,Z01FD,,,About 280 EUR,,,"922,661 hits",
68,Asus Zenpad Z10 ZT500KL,True,False,True,False,"2016, October. Released 2016, October",Discontinued,242.3 x 166.1 x 7.1 mm (9.54 x 6.54 x 0.28 in),490 g (1.08 lb),,Nano-SIM,,IPS LCD,"9.7 inches, 291.4 cm2 (~72.4% screen-to-body ratio)","1536 x 2048 pixels, 4:3 ratio (~264 ppi density)",,,"Android 6.0 (Marshmallow), upgradable to 7.0 (Nougat)",Qualcomm MSM8956 Snapdragon 650,Hexa-core (4x1.4 GHz Cortex-A53 & 2x1.8 GHz Cortex-A72),Adreno 510,microSDXC (dedicated slot),32GB 3GB RAM,8 MP,"HDR, panorama",1080p@30fps,5 MP,,1080p@30fps,"Yes, with stereo speakers",Yes,"Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct","4.2, A2DP, LE",GPS,No,No,USB Type-C,"Accelerometer, gyro, proximity, compass","Li-Po 7800 mAh, non-removable",,Up to 20 h (3G),Gray,,1.25 W/kg (head) ,,About 300 EUR,,,"393,954 hits",
69,Asus Zenwatch 3 WI503Q,True,False,False,False,"2016, August. Released 2016, December",Discontinued,45 x 45 x 10.8 mm (1.77 x 1.77 x 0.43 in),48 g (1.69 oz),"Glass front (Gorilla Glass 3), stainless steel 316L frame",No,IP67 dust/water resistant (up to 1m for 30 min)__Compatible with standard 18mm straps,AMOLED,1.39 inches,400 x 400 pixels (~287 ppi density),Corning Gorilla Glass 3,,Android Wear OS 2.1,Qualcomm MSM8909W Snapdragon Wear 2100,Quad-core 1.1 GHz Cortex-A7,Adreno 304,No,4GB 512MB RAM,No,,,,,,Yes,No,Wi-Fi 802.11 b/g/n,"4.1, LE",No,No,No,No,"Accelerometer, gyro","Li-Ion 341 mAh, non-removable","18W wired, 60% in 15 min",,"Gunmetal, Silver, Rose gold",,,,About 230 EUR,,,"458,252 hits",
70,Asus Zenpad 3S 10 Z500M,True,False,False,False,"2016, July. Released 2016, August",Discontinued,240.5 x 163.7 x 7.2 mm (9.47 x 6.44 x 0.28 in),430 g (15.17 oz),,No,,IPS LCD,"9.7 inches, 291.4 cm2 (~74.0% screen-to-body ratio)","1536 x 2048 pixels, 4:3 ratio (~264 ppi density)",Oleophobic coating,,"Android 6.0 (Marshmallow), upgradable to 7.0 (Nougat)",Mediatek MT8176,Hexa-core (2x2.1 GHz Cortex-A72 & 4x1.7 GHz Cortex-A53),PowerVR GX6250,microSDXC (dedicated slot),"32GB 4GB RAM, 64GB 4GB RAM",8 MP,"HDR, panorama",1080p@30fps,5 MP,,1080p@30fps,"Yes, with stereo speakers",Yes,"Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct","4.2, A2DP, LE, EDR, aptX","GPS, GLONASS",No,No,USB Type-C 2.0,"Fingerprint (front-mounted), accelerometer, gyro, proximity, compass","Li-Po 5900 mAh, non-removable (22 Wh)","18W wired, QC3",Up to 10 h (multimedia),"Silver, Grey",P027,,,About 340 EUR,,,"805,251 hits",
71,Asus Zenfone 3 Max ZC520TL,True,True,True,False,"2016, July. Released 2016, August",Discontinued,149.5 x 73.7 x 8.6 mm (5.89 x 2.90 x 0.34 in),148 g (5.22 oz),"Glass front, aluminum back, aluminum frame",Nano-SIM + Micro-SIM,,IPS LCD,"5.2 inches, 74.5 cm2 (~67.7% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~282 ppi density)",,,"Android 6.0.1 (Marshmallow), upgradable to 7.0 (Nougat), ZenUI 3",Mediatek MT6737M (28 nm),Quad-core 1.25 GHz Cortex-A53,Mali-T720MP2,microSDHC (uses shared SIM slot),"16GB 2GB RAM, 32GB 3GB RAM","13 MP, f/2.2, AF","LED flash, panorama, HDR",1080p@30fps,"5 MP, f/2.0",,,Yes,Yes,"Wi-Fi 802.11 b/g/n, Wi-Fi Direct","4.0, A2DP, EDR","GPS, GLONASS, BDS",No,FM radio,"microUSB 2.0, OTG","Fingerprint (rear-mounted), accelerometer, proximity, compass","Li-Po 4130 mAh, non-removable",Reverse wired,Up to 20 h (3G),"Titanium Grey, Glacier Silver, Sand Gold","X008D, X008DA, X008DC, X00KD",,,About 230 EUR,,,"10,195,188 hits",
72,Asus Zenfone 3 Laser ZC551KL,True,True,True,False,"2016, July. Released 2016, August",Discontinued,149 x 76 x 7.9 mm (5.87 x 2.99 x 0.31 in),150 g (5.29 oz),,"Hybrid Dual SIM (Micro-SIM, dual stand-by)",,IPS LCD,"5.5 inches, 83.4 cm2 (~73.6% screen-to-body ratio)","1080 x 1920 pixels, 16:9 ratio (~401 ppi density)",Corning Gorilla Glass 3,,"Android 6.1 (Marshmallow), upgradable to Android 8.0 (Oreo)",Qualcomm MSM8937 Snapdragon 430 (28 nm),Octa-core 1.4 GHz Cortex-A53,Adreno 505,microSDXC (uses shared SIM slot),"16GB 2GB RAM, 32GB 4GB RAM","13 MP, f/2.0, 1/3.1"", 1.12µm","Laser AF, Dual-LED dual-tone flash, panorama, HDR",1080p@30fps (gyro-EIS),"8 MP, f/2.0, 24mm",,,Yes,Yes,"Wi-Fi 802.11 b/g/n, Wi-Fi Direct","4.2, A2DP, EDR, LE","GPS, GLONASS, BDS",No,FM radio,microUSB 2.0,"Fingerprint (rear-mounted), accelerometer, gyro, proximity, compass","Li-Ion 3000 mAh, non-removable",,,"Sand Gold, Glacier Silver","Z01BDB, Z01BDA, Z01BD, Z01BDC, Z01BS",,,About 160 EUR,,,"3,196,451 hits",
73,Asus Zenfone 3 ZE520KL,True,True,True,False,"2016, July. Released 2016, August",Discontinued,146.9 x 74 x 7.7 mm (5.78 x 2.91 x 0.30 in),144 g (5.08 oz),,Nano-SIM + Micro-SIM,,Super IPS+,"5.2 inches, 74.5 cm2 (~68.6% screen-to-body ratio)","1080 x 1920 pixels, 16:9 ratio (~424 ppi density)",Corning Gorilla Glass 3,,"Android 6.1 (Marshmallow), upgradable to 7 (Nougat), ZenUI 3",Qualcomm MSM8953 Snapdragon 625 (14 nm),Octa-core 2.0 GHz Cortex-A53,Adreno 506,microSDXC (uses shared SIM slot),"32GB 3GB RAM, 64GB 4GB RAM","16 MP, f/2.0, PDAF, 4-axis OIS","Laser AF, Dual-LED dual-tone flash, panorama, HDR","4K@30fps, 1080p@60fps","8 MP, f/2.0",,1080p@30fps,Yes,Yes,"Wi-Fi 802.11 a/b/g/n/ac, Wi-Fi Direct","4.2, A2DP, EDR, LE","GPS, GLONASS, BDS",No,"FM radio, RDS","USB Type-C 2.0, OTG","Fingerprint (rear-mounted), accelerometer, gyro, proximity, compass","Li-Ion 2600 mAh, non-removable",,,"Sapphire Black, Moonlight White, Shimmer Gold","Z017DB, Z017D, Z017DA, Z017DC, ZE520KL, ZA520KL",,,About 280 EUR,,,"2,994,710 hits",
74,Asus Zenfone Pegasus 3,True,True,True,False,"2016, June. Released 2016, June",Discontinued,149.5 x 73.7 x 8.6 mm (5.89 x 2.90 x 0.34 in),158.4 g (5.57 oz),,Hybrid Dual SIM,,IPS LCD,"5.2 inches, 74.5 cm2 (~67.7% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~282 ppi density)",,,"Android 6.0.1 (Marshmallow), ZenUI",Mediatek MT6737 (28 nm),Quad-core 1.3 GHz Cortex-A53,Mali-T720MP2,microSDXC (uses shared SIM slot),"16GB 2GB RAM, 32GB 3GB RAM","13 MP, f/2.2, AF","LED flash, panorama, HDR",1080p@30fps,"5 MP, f/2.0",,,Yes,Yes,Wi-Fi 802.11 b/g/n,"4.0, A2DP","GPS, GLONASS",No,FM radio,microUSB 2.0,"Fingerprint (rear-mounted), accelerometer, proximity, compass","Li-Ion 4100 mAh, non-removable",,,"Gold, silver, gray, rose gold","X008, X008DB",,,About 210 EUR,,,"1,284,251 hits",
75,Asus Zenpad Z8,True,False,True,False,"2016, June. Released 2016, June",Discontinued,205.2 mm x 136.4 mm x (unknown thickness) mm,320.1 g (11.29 oz),,Micro-SIM (built-in),,IPS LCD,"7.9 inches, 193.3 cm2 (~69.1% screen-to-body ratio)","1536 x 2048 pixels, 4:3 ratio (~324 ppi density)",,,Android 6.0 (Marshmallow),Qualcomm MSM8956 Snapdragon 650,Hexa-core (4x1.4 GHz Cortex-A53 & 2x1.8 GHz Cortex-A72),Adreno 510,microSDXC (dedicated slot),16GB 2GB RAM,8 MP,,Yes,Yes,,,"Yes, dual speakers",Yes,Wi-Fi 802.11 b/g/n,"4.0, A2DP",GPS,No,No,microUSB 2.0,Accelerometer,"Li-Ion 4680 mAh, non-removable",,,Black,,,,,,,"331,279 hits",
76,Asus Zenfone 3 Ultra ZU680KL,True,True,True,False,"2016, May. Released 2016, August",Discontinued,186.4 x 93.9 x 6.8 mm (7.34 x 3.70 x 0.27 in),233 g (8.22 oz),,Nano-SIM + Nano-SIM,,IPS LCD,"6.8 inches, 127.5 cm2 (~72.8% screen-to-body ratio)","1080 x 1920 pixels, 16:9 ratio (~324 ppi density)",Corning Gorilla Glass 4,,"Android 6.1 (Marshmallow), ZenUI 3",Qualcomm MSM8976 Snapdragon 652 (28 nm),Octa-core (4x1.8 GHz Cortex-A72 & 4x1.4 GHz Cortex-A53),Adreno 510,microSDXC (uses shared SIM slot),"32GB 3GB RAM, 64GB 3GB RAM, 128GB 4GB RAM","23 MP, f/2.0, 1/2.6"", 1.0µm, PDAF, 4-axis OIS","Laser AF, Dual-LED dual-tone flash, HDR, panorama",1080p@30fps,"8 MP, f/2.0",,1080p@30fps,"Yes, dual speakers",Yes,"Wi-Fi 802.11 a/b/g/n/ac, Wi-Fi Direct","4.2, A2DP, EDR, LE","GPS, GLONASS, BDS",No,FM radio,"USB Type-C 2.0, OTG","Fingerprint (front-mounted), accelerometer, gyro, proximity, compass","Li-Ion 4600 mAh, non-removable","18W wired, QC3, 60% in 45 min",Up to 34 h (3G),"Glacier Silver, Titanium Gray, Metallic Pink",,,,About 300 EUR,,,"2,481,349 hits",
